opportunity_id,sales_agent,manager,regional_office,product,account,deal_stage,engage_date,close_date,close_value
W3U1N1RV,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,dambase,Lost,2017-09-05,2017-11-24,0
5LPKNEEI,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Betatech,Lost,2017-09-05,2017-09-13,0
073UCD9F,Gladys Colclough,Melvin Marxen,Central,MG Special,Betatech,Lost,2017-09-05,2017-12-10,0
7GDSUY9K,Hayden Neloms,Celia Rouche,West,GTX Plus Pro,Konmatfix,Engaging,2017-09-05,,
H5J7C2FE,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-09-05,,
DCZOTU5X,Kary Hendrixson,Summer Sewald,West,GTX Basic,Konex,Lost,2017-09-05,2017-11-13,0
KUJ5M6J3,Kary Hendrixson,Summer Sewald,West,GTXPro,Labdrill,Won,2017-09-05,2017-12-27,5663
YGUOEIEG,Markita Hansen,Celia Rouche,West,GTX Plus Basic,Hottechi,Lost,2017-09-05,2017-11-06,0
1UW6ILCH,Maureen Marcano,Summer Sewald,West,GTX Basic,Bioplex,Engaging,2017-09-05,,
CRL6IB5Z,Niesha Huffines,Melvin Marxen,Central,GTX Plus Basic,Rundofase,Lost,2017-09-05,2017-11-26,0
STVHD67J,Niesha Huffines,Melvin Marxen,Central,GTX Plus Basic,Dontechi,Won,2017-09-05,2017-09-16,1166
I3TDKU30,Rosalina Dieter,Celia Rouche,West,MG Special,Nam-zim,Lost,2017-09-05,2017-09-14,0
YUVNXSSD,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Konmatfix,Lost,2017-09-05,2017-09-15,0
AZJXZFMR,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Rangreen,Lost,2017-09-05,2017-11-26,0
2WPEOPIF,Vicki Laflamme,Celia Rouche,West,GTX Basic,Lexiqvolax,Won,2017-09-05,2017-12-04,491
XMCRTC2K,Vicki Laflamme,Celia Rouche,West,GTX Plus Pro,Green-Plus,Won,2017-09-05,2017-11-07,5532
ZDVZB8PX,Vicki Laflamme,Celia Rouche,West,MG Advanced,Blackzim,Won,2017-09-05,2017-11-14,3930
5JS6JI3P,Vicki Laflamme,Celia Rouche,West,MG Advanced,Labdrill,Won,2017-09-05,2017-11-21,2689
X6NSKI7H,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-09-06,,
FH30JK3J,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Ontomedia,Engaging,2017-09-06,,
ZPXE49AP,Daniell Hammack,Rocco Neubert,East,GTX Basic,,Engaging,2017-09-06,,
8DPUST4Y,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Codehow,Won,2017-09-06,2017-11-19,5987
L1QNLM08,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Treequote,Won,2017-09-06,2017-12-30,5141
S4YQYJPM,Darcel Schlecht,Melvin Marxen,Central,MG Special,Codehow,Won,2017-09-06,2017-09-13,48
6BQMENQR,Donn Cantrell,Rocco Neubert,East,GTXPro,Plussunin,Lost,2017-09-06,2017-11-03,0
XAS0EL71,Donn Cantrell,Rocco Neubert,East,MG Advanced,Xx-zobam,Won,2017-09-06,2017-09-20,3206
GQNM1QP8,Elease Gluck,Celia Rouche,West,MG Special,Labdrill,Won,2017-09-06,2017-11-29,61
9CK2HTJP,Garret Kinder,Cara Losch,East,GTX Plus Basic,Acme Corporation,Lost,2017-09-06,2017-12-04,0
J96E49Z1,Gladys Colclough,Melvin Marxen,Central,GTXPro,Konmatfix,Won,2017-09-06,2017-11-22,5078
X96KGPI8,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Statholdings,Lost,2017-09-06,2017-11-19,0
JJDL1F8R,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Streethex,Won,2017-09-06,2017-11-07,532
U1XSUD1P,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-09-06,,
0J24X1Y0,Kami Bicknell,Summer Sewald,West,MG Special,Lexiqvolax,Won,2017-09-06,2017-09-15,56
OM8LELJW,Kary Hendrixson,Summer Sewald,West,GTX Basic,Iselectrics,Engaging,2017-09-06,,
SEYFLN8Y,Markita Hansen,Celia Rouche,West,GTX Plus Basic,Scotfind,Won,2017-09-06,2017-12-09,1182
EID3MR9L,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,Funholding,Won,2017-09-06,2017-12-20,5788
ID2VJE8V,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Streethex,Lost,2017-09-06,2017-09-13,0
T3W0Z8KP,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Cancity,Won,2017-09-06,2017-09-12,61
2WZU46RL,Vicki Laflamme,Celia Rouche,West,GTXPro,Scotfind,Won,2017-09-06,2017-12-16,5115
576N6HHJ,Vicki Laflamme,Celia Rouche,West,GTXPro,Y-corporation,Won,2017-09-06,2017-09-15,5227
WEES59KH,Violet Mclelland,Cara Losch,East,MG Special,,Engaging,2017-09-06,,
WOS93VI5,Wilburn Farren,Cara Losch,East,GTX Plus Basic,Zathunicon,Won,2017-09-06,2017-12-06,1144
95YT659K,Zane Levy,Summer Sewald,West,MG Special,Groovestreet,Engaging,2017-09-06,,
RKI7OEP9,Anna Snelling,Dustin Brinkmann,Central,MG Special,Statholdings,Lost,2017-09-07,2017-11-18,0
D9CS7EIY,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Basic,Ron-tech,Won,2017-09-07,2017-12-12,1249
IOPIJ6C6,Boris Faz,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-09-07,,
J1VGTXQS,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Sumace,Won,2017-09-07,2017-12-03,1106
T87FD71P,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Bubba Gump,Won,2017-09-07,2017-11-18,1251
P4PX93RN,Corliss Cosme,Cara Losch,East,GTXPro,Plussunin,Lost,2017-09-07,2017-11-18,0
RLJI4F93,Corliss Cosme,Cara Losch,East,GTXPro,Donware,Won,2017-09-07,2017-09-18,4975
AE306TJU,Corliss Cosme,Cara Losch,East,MG Special,Umbrella Corporation,Won,2017-09-07,2017-09-17,54
D3BO9JDM,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Ron-tech,Won,2017-09-07,2017-11-09,3975
DPDUK8RG,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Codehow,Won,2017-09-07,2017-09-12,2969
AR35V2L2,Garret Kinder,Cara Losch,East,GTX Basic,Sumace,Won,2017-09-07,2017-09-13,558
FAKATVRQ,Gladys Colclough,Melvin Marxen,Central,GTXPro,Isdom,Lost,2017-09-07,2017-11-29,0
9SU2A73Y,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Betatech,Won,2017-09-07,2017-09-18,585
98R4AZA8,Kary Hendrixson,Summer Sewald,West,GTX Basic,Plexzap,Won,2017-09-07,2017-12-17,566
9FE75D1D,Markita Hansen,Celia Rouche,West,GTXPro,Scotfind,Won,2017-09-07,2017-11-16,4722
S5NVSXEX,Moses Frase,Dustin Brinkmann,Central,GTX Plus Basic,Condax,Won,2017-09-07,2017-12-11,1033
C6F5DTFR,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Dontechi,Won,2017-09-07,2017-12-19,587
R4X2MOO1,Reed Clapper,Rocco Neubert,East,GTX Plus Pro,Silis,Lost,2017-09-07,2017-11-27,0
QEZ2X87C,Rosalina Dieter,Celia Rouche,West,MG Special,Iselectrics,Engaging,2017-09-07,,
8FULX0EA,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Funholding,Won,2017-09-07,2017-11-02,62
WA5NRVIG,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Konmatfix,Won,2017-09-07,2017-12-12,54
XO7D3NYR,Vicki Laflamme,Celia Rouche,West,GTX Basic,Condax,Won,2017-09-07,2017-11-03,499
ZN8LHN9B,Wilburn Farren,Cara Losch,East,GTX Plus Pro,Zotware,Lost,2017-09-07,2017-11-17,0
S8FODURJ,Zane Levy,Summer Sewald,West,GTX Basic,Nam-zim,Engaging,2017-09-07,,
BFH34LVO,Zane Levy,Summer Sewald,West,GTX Basic,Faxquote,Won,2017-09-07,2017-11-26,458
QHVGK8DM,Zane Levy,Summer Sewald,West,MG Special,Condax,Won,2017-09-07,2017-11-30,61
BALJ5E9J,Anna Snelling,Dustin Brinkmann,Central,MG Special,Treequote,Lost,2017-09-08,2017-12-17,0
3Y6REURA,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Funholding,Won,2017-09-08,2017-09-24,5600
3UI5JBOA,Boris Faz,Rocco Neubert,East,GTX Plus Pro,Umbrella Corporation,Lost,2017-09-08,2017-11-19,0
8AKZH8QS,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Zotware,Won,2017-09-08,2017-12-17,1259
FAS1KT97,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Zotware,Won,2017-09-08,2017-09-14,1114
RAPX57I3,Boris Faz,Rocco Neubert,East,MG Special,Kinnamplus,Won,2017-09-08,2017-11-25,57
UZ4JMG8Z,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Donquadtech,Lost,2017-09-08,2017-11-25,0
PV411N8I,Cecily Lampkin,Dustin Brinkmann,Central,MG Special,Scottech,Lost,2017-09-08,2017-11-17,0
C58775JM,Corliss Cosme,Cara Losch,East,GTXPro,Bluth Company,Lost,2017-09-08,2017-12-30,0
A2PIOJWL,Daniell Hammack,Rocco Neubert,East,GTXPro,Betasoloin,Lost,2017-09-08,2017-09-19,0
SSEOGPPI,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Funholding,Won,2017-09-08,2017-09-10,3346
5MFY1D4C,Donn Cantrell,Rocco Neubert,East,GTX Basic,Kan-code,Lost,2017-09-08,2017-09-18,0
PQLMEIG0,Donn Cantrell,Rocco Neubert,East,GTX Basic,Kan-code,Lost,2017-09-08,2017-09-22,0
6CV2KEKP,Donn Cantrell,Rocco Neubert,East,MG Advanced,Ontomedia,Lost,2017-09-08,2017-09-16,0
FQD0IJBC,Elease Gluck,Celia Rouche,West,GTX Basic,Green-Plus,Lost,2017-09-08,2017-11-25,0
EJGRLQP8,James Ascencio,Summer Sewald,West,GTXPro,,Engaging,2017-09-08,,
8DDR4MUL,James Ascencio,Summer Sewald,West,MG Advanced,,Engaging,2017-09-08,,
E28C318S,James Ascencio,Summer Sewald,West,GTX Basic,Newex,Won,2017-09-08,2017-11-04,546
6BUW3ZVC,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Bioholding,Lost,2017-09-08,2017-11-04,0
ZW5XV2QY,Kami Bicknell,Summer Sewald,West,GTX Basic,Cheers,Lost,2017-09-08,2017-11-14,0
MOSX49BG,Kami Bicknell,Summer Sewald,West,GTX Basic,Finjob,Won,2017-09-08,2017-11-24,596
BDEP8ZEH,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Sonron,Lost,2017-09-08,2017-12-21,0
WSKZBAYI,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Fasehatice,Won,2017-09-08,2017-12-08,1171
19H5KFIC,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Globex Corporation,Won,2017-09-08,2017-12-03,1021
H0RRUQZ6,Maureen Marcano,Summer Sewald,West,MG Special,,Engaging,2017-09-08,,
7PCCI1U2,Reed Clapper,Rocco Neubert,East,MG Advanced,Kan-code,Lost,2017-09-08,2017-11-17,0
8XXD2LMP,Rosie Papadopoulos,Cara Losch,East,GTX Plus Pro,Donquadtech,Lost,2017-09-08,2017-12-02,0
USNQY75J,Zane Levy,Summer Sewald,West,MG Special,Fasehatice,Lost,2017-09-08,2017-11-04,0
EI7DU48C,Zane Levy,Summer Sewald,West,MG Advanced,Kan-code,Lost,2017-09-08,2017-12-14,0
1A1BI5VB,Boris Faz,Rocco Neubert,East,GTXPro,Mathtouch,Won,2017-09-09,2017-09-22,4609
UYJVA76O,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Zathunicon,Lost,2017-09-09,2017-11-21,0
DR2H05BG,Cecily Lampkin,Dustin Brinkmann,Central,GTX Basic,Bioholding,Won,2017-09-09,2017-09-22,600
M765WQ4W,Corliss Cosme,Cara Losch,East,GTXPro,Konex,Won,2017-09-09,2017-09-13,5067
2PXZ68OA,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Scottech,Won,2017-09-09,2017-12-05,5127
TDVM9PDL,Donn Cantrell,Rocco Neubert,East,GTX Basic,Ganjaflex,Won,2017-09-09,2017-12-26,547
LBYGH8WS,Garret Kinder,Cara Losch,East,GTX Plus Pro,Plussunin,Lost,2017-09-09,2017-09-27,0
NJC4XMEN,James Ascencio,Summer Sewald,West,GTX Plus Basic,Initech,Engaging,2017-09-09,,
OBCBK0XR,Kami Bicknell,Summer Sewald,West,MG Advanced,Faxquote,Lost,2017-09-09,2017-11-30,0
IX8AYR6F,Kami Bicknell,Summer Sewald,West,GTX Basic,Faxquote,Won,2017-09-09,2017-12-14,582
4LVXK5H1,Kami Bicknell,Summer Sewald,West,GTX Plus Basic,J-Texon,Won,2017-09-09,2017-09-25,1047
O5CWW9P3,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Funholding,Lost,2017-09-09,2017-11-21,0
IMLFM79C,Markita Hansen,Celia Rouche,West,GTX Plus Basic,,Engaging,2017-09-09,,
DPXZ0ONG,Niesha Huffines,Melvin Marxen,Central,GTXPro,Finhigh,Lost,2017-09-09,2017-11-15,0
2LOQKW1C,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Domzoom,Won,2017-09-09,2017-09-24,568
MA1LQG9S,Niesha Huffines,Melvin Marxen,Central,GTX Plus Pro,Inity,Won,2017-09-09,2017-11-27,6255
YR4EFQ4C,Reed Clapper,Rocco Neubert,East,GTXPro,Bubba Gump,Won,2017-09-09,2017-12-03,4647
KB7DTUXO,Rosie Papadopoulos,Cara Losch,East,GTXPro,Vehement Capital Partners,Won,2017-09-09,2017-11-08,5042
JMQRT3TC,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Dontechi,Won,2017-09-09,2017-12-31,57
XETHS437,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Rundofase,Won,2017-09-09,2017-12-07,53
6EYTZB6F,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,Konmatfix,Won,2017-09-09,2017-12-12,3811
DXY9EZ55,Vicki Laflamme,Celia Rouche,West,GTX Basic,Hottechi,Won,2017-09-09,2017-12-12,456
ESZPH44N,Violet Mclelland,Cara Losch,East,GTXPro,Mathtouch,Lost,2017-09-09,2017-12-19,0
ITDTMROU,Cassey Cress,Rocco Neubert,East,MG Advanced,Xx-zobam,Won,2017-09-10,2017-12-05,3371
IFO74RWI,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Basic,Treequote,Won,2017-09-10,2017-11-29,1151
4O6T16XI,Cecily Lampkin,Dustin Brinkmann,Central,MG Advanced,Scottech,Won,2017-09-10,2017-12-25,3748
SUPA1RHK,Corliss Cosme,Cara Losch,East,GTX Plus Pro,Umbrella Corporation,Won,2017-09-10,2017-09-15,5717
MDHD11QD,Corliss Cosme,Cara Losch,East,GTXPro,Donquadtech,Won,2017-09-10,2017-09-15,5027
PERK5YXJ,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Iselectrics,Won,2017-09-10,2017-12-13,1111
MUUNQNG2,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,Bioholding,Won,2017-09-10,2017-09-17,1159
J1SCD7QL,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Rangreen,Won,2017-09-10,2017-11-06,3251
9LILLW96,Garret Kinder,Cara Losch,East,GTX Plus Pro,Bubba Gump,Lost,2017-09-10,2017-11-01,0
R0DKB8FJ,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-09-10,2017-12-07,0
S5R9O6TL,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,Codehow,Won,2017-09-10,2017-12-18,1083
N78A330G,Gladys Colclough,Melvin Marxen,Central,MG Special,Bioholding,Won,2017-09-10,2017-11-08,54
ZGW9SCQ0,Hayden Neloms,Celia Rouche,West,MG Advanced,,Engaging,2017-09-10,,
ZHI12PI4,Hayden Neloms,Celia Rouche,West,MG Advanced,Blackzim,Won,2017-09-10,2017-12-29,3302
34XWXEQE,James Ascencio,Summer Sewald,West,GTXPro,,Engaging,2017-09-10,,
38ZR3URJ,James Ascencio,Summer Sewald,West,GTX Basic,Golddex,Won,2017-09-10,2017-11-25,552
6DJ817MW,James Ascencio,Summer Sewald,West,GTX Basic,Singletechno,Won,2017-09-10,2017-11-16,468
9HCLI5PO,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,dambase,Lost,2017-09-10,2017-11-17,0
PRY70ISY,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Hottechi,Lost,2017-09-10,2017-12-04,0
8NG46N94,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2017-09-10,,
CS2ZS0B4,Kami Bicknell,Summer Sewald,West,GTX Plus Pro,Rantouch,Lost,2017-09-10,2017-09-27,0
R7LGVRHC,Kami Bicknell,Summer Sewald,West,GTXPro,J-Texon,Won,2017-09-10,2017-11-12,4467
3KLVZN6M,Kary Hendrixson,Summer Sewald,West,GTX Basic,Cheers,Won,2017-09-10,2017-12-05,538
WGSLK719,Kary Hendrixson,Summer Sewald,West,MG Advanced,Y-corporation,Won,2017-09-10,2017-12-12,3021
0MMDQ1OR,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Codehow,Won,2017-09-10,2017-11-12,511
SMQV0BRI,Maureen Marcano,Summer Sewald,West,GTX Plus Pro,Blackzim,Won,2017-09-10,2017-09-21,5832
XT8HCGAD,Rosalina Dieter,Celia Rouche,West,MG Special,Bubba Gump,Engaging,2017-09-10,,
WIQQUZRQ,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-09-10,,
X56STCJP,Versie Hillebrand,Dustin Brinkmann,Central,GTX Plus Pro,Inity,Lost,2017-09-10,2017-09-30,0
K214R7RK,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,Conecom,Lost,2017-09-10,2017-11-24,0
NR9UD54C,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Warephase,Won,2017-09-10,2017-11-27,50
GTXI4PAR,Vicki Laflamme,Celia Rouche,West,MG Advanced,Scotfind,Lost,2017-09-10,2017-11-24,0
T94JAB4C,Vicki Laflamme,Celia Rouche,West,MG Special,Plexzap,Won,2017-09-10,2017-11-22,58
8YOOE8I5,Violet Mclelland,Cara Losch,East,GTX Basic,Umbrella Corporation,Lost,2017-09-10,2017-11-24,0
8G2OTKLL,Violet Mclelland,Cara Losch,East,MG Special,Mathtouch,Won,2017-09-10,2017-09-27,66
LOHJU3OB,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-09-10,,
LW0Z6TMR,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Finhigh,Lost,2017-09-11,2017-09-13,0
R3NAMX4P,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Toughzap,Lost,2017-09-11,2017-11-14,0
VYJ20GOM,Anna Snelling,Dustin Brinkmann,Central,MG Special,Cancity,Won,2017-09-11,2017-11-17,44
GIWI7CWJ,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Konex,Won,2017-09-11,2017-12-30,1140
VTO3SNNX,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,Zencorporation,Won,2017-09-11,2017-09-21,5245
OVPNOM6O,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Pro,Gogozoom,Won,2017-09-11,2017-12-04,5520
0558PJL2,Corliss Cosme,Cara Losch,East,GTX Basic,,Engaging,2017-09-11,,
JB60NPU9,Corliss Cosme,Cara Losch,East,GTXPro,,Engaging,2017-09-11,,
6KM4E0V1,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,Inity,Lost,2017-09-11,2017-11-19,0
QWIPE5FB,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Ron-tech,Lost,2017-09-11,2017-11-14,0
BZPU6P5P,Garret Kinder,Cara Losch,East,MG Special,Yearin,Lost,2017-09-11,2017-12-23,0
ZCFAVNF3,Gladys Colclough,Melvin Marxen,Central,MG Special,Streethex,Won,2017-09-11,2017-09-20,53
77IBMLTB,James Ascencio,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-09-11,,
RDMKSDT0,Kami Bicknell,Summer Sewald,West,GTX Plus Pro,Plusstrip,Won,2017-09-11,2017-12-10,4872
QPCY8RU0,Kary Hendrixson,Summer Sewald,West,GTX Basic,Doncon,Lost,2017-09-11,2017-11-24,0
Y93GK95W,Markita Hansen,Celia Rouche,West,MG Advanced,Hatfan,Won,2017-09-11,2017-09-21,3138
ZPB5KNCD,Maureen Marcano,Summer Sewald,West,GTX Basic,Finjob,Lost,2017-09-11,2017-09-28,0
ZDAJ4PFJ,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Bioholding,Won,2017-09-11,2017-12-03,513
7VHJG9J1,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,Iselectrics,Lost,2017-09-11,2017-12-28,0
S2XTTF3B,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-09-11,,
8XY5IA68,Rosie Papadopoulos,Cara Losch,East,GTXPro,Sonron,Engaging,2017-09-11,,
EHPG1PNC,Violet Mclelland,Cara Losch,East,GTX Basic,Kan-code,Won,2017-09-11,2017-12-18,644
RKOQZJZR,Zane Levy,Summer Sewald,West,GTX Plus Basic,J-Texon,Engaging,2017-09-11,,
3CJMQNT0,Zane Levy,Summer Sewald,West,GTXPro,Lexiqvolax,Lost,2017-09-11,2017-11-14,0
1MTLDVU8,Zane Levy,Summer Sewald,West,GTX Basic,Newex,Won,2017-09-11,2017-09-19,560
4Z7LYTKN,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Treequote,Lost,2017-09-12,2017-12-06,0
MX0QEMEB,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Statholdings,Lost,2017-09-12,2017-11-27,0
Y25T06D2,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Basic,dambase,Won,2017-09-12,2017-12-26,866
JY5LPMSJ,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Plussunin,Lost,2017-09-12,2017-09-19,0
8V5OCDHN,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-09-12,,
YND6FAFG,Corliss Cosme,Cara Losch,East,MG Special,Kan-code,Lost,2017-09-12,2017-12-01,0
D4PEXI47,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Inity,Lost,2017-09-12,2017-11-15,0
WRSA8PVU,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Finhigh,Won,2017-09-12,2017-12-16,626
965CJ4YG,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Toughzap,Won,2017-09-12,2017-12-03,4079
ML5QMJPM,Garret Kinder,Cara Losch,East,MG Advanced,Konex,Won,2017-09-12,2017-12-05,3497
EWEW7ZMQ,Garret Kinder,Cara Losch,East,MG Advanced,Opentech,Won,2017-09-12,2017-11-16,3072
JY8W2PKW,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-09-12,2017-12-15,0
JFBWABB1,Hayden Neloms,Celia Rouche,West,MG Advanced,Labdrill,Won,2017-09-12,2017-11-26,3473
A0Z6FYRO,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Conecom,Won,2017-09-12,2017-09-19,530
51AC0Q99,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,Gogozoom,Won,2017-09-12,2017-12-16,1066
897MKBP9,Jonathan Berthelot,Melvin Marxen,Central,MG Special,Cancity,Won,2017-09-12,2017-12-18,64
Y5IRSKVA,Jonathan Berthelot,Melvin Marxen,Central,MG Special,Rangreen,Won,2017-09-12,2017-12-25,59
QS440NN9,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Goodsilron,Won,2017-09-12,2017-11-30,1077
JOKH5C6I,Kary Hendrixson,Summer Sewald,West,GTXPro,Sunnamplex,Won,2017-09-12,2017-11-21,4999
1MZ8GDLF,Marty Freudenburg,Melvin Marxen,Central,MG Special,Betatech,Won,2017-09-12,2017-09-21,72
64SDWSQH,Maureen Marcano,Summer Sewald,West,GTX Plus Pro,Kan-code,Won,2017-09-12,2017-09-20,4870
XS7CNY5H,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,Initech,Lost,2017-09-12,2017-09-20,0
U0SS8E43,Reed Clapper,Rocco Neubert,East,GTXPro,Zencorporation,Lost,2017-09-12,2017-12-18,0
2MH79C2B,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Konmatfix,Won,2017-09-12,2017-09-26,54
3YZFYEMI,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Toughzap,Won,2017-09-12,2017-12-09,50
I35REHYN,Vicki Laflamme,Celia Rouche,West,GTX Basic,Genco Pura Olive Oil Company,Engaging,2017-09-12,,
Y3AAS62P,Vicki Laflamme,Celia Rouche,West,GTX Plus Basic,Zoomit,Engaging,2017-09-12,,
BPPV8ZSB,Vicki Laflamme,Celia Rouche,West,MG Special,Xx-holding,Lost,2017-09-12,2017-11-01,0
3NC5XSDF,Violet Mclelland,Cara Losch,East,MG Advanced,,Engaging,2017-09-12,,
DRJG2FVR,Violet Mclelland,Cara Losch,East,GTX Plus Pro,Initech,Lost,2017-09-12,2017-09-15,0
SWXO4J19,Zane Levy,Summer Sewald,West,GTX Plus Basic,Konex,Won,2017-09-12,2017-11-20,1029
07DPEL0B,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Cancity,Won,2017-09-13,2017-11-25,629
5X3TSUA9,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-09-13,,
7GDRCAJR,Cassey Cress,Rocco Neubert,East,GTX Basic,Iselectrics,Won,2017-09-13,2017-09-24,600
EJ8YBRD3,Corliss Cosme,Cara Losch,East,GTX Basic,Konex,Lost,2017-09-13,2017-11-03,0
G7HADWB0,Corliss Cosme,Cara Losch,East,GTXPro,Kinnamplus,Won,2017-09-13,2017-09-18,4535
9DY57A6F,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-09-13,,
M3IFAMV2,Donn Cantrell,Rocco Neubert,East,MG Advanced,Ontomedia,Lost,2017-09-13,2017-11-29,0
65AT4VFM,Elease Gluck,Celia Rouche,West,MG Special,Dalttechnology,Lost,2017-09-13,2017-09-19,0
H6SE0L31,Gladys Colclough,Melvin Marxen,Central,GTXPro,Conecom,Won,2017-09-13,2017-09-29,4805
ZQC7YA4X,Kami Bicknell,Summer Sewald,West,GTXPro,Kan-code,Lost,2017-09-13,2017-11-17,0
J9V49YC3,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Labdrill,Won,2017-09-13,2017-12-12,5158
H3ZS0FBT,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,Cancity,Won,2017-09-13,2017-11-21,477
GIIHTQGY,Maureen Marcano,Summer Sewald,West,GTX Plus Pro,Lexiqvolax,Won,2017-09-13,2017-11-16,4972
0LTBCZHI,Niesha Huffines,Melvin Marxen,Central,MG Advanced,Treequote,Won,2017-09-13,2017-11-30,3902
8U0BUWUQ,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,Plussunin,Won,2017-09-13,2017-12-14,1176
ROD5WJDM,Reed Clapper,Rocco Neubert,East,GTXPro,Yearin,Won,2017-09-13,2017-12-14,4140
86GSJWQW,Rosalina Dieter,Celia Rouche,West,MG Special,Golddex,Won,2017-09-13,2017-11-30,54
